"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"139";"16003012001P4";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,627450980392157;0,532258064516129;0,509285714285714;0,392333333333333;0,515332023131833
"140";"16003012002P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,384615384615385;0,166666666666667;0,451410256410256;0,3625;0,341298076923077
"141";"16003012003P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,458333333333333;0,46;0,451633444075305;0,383333333333333;0,438325027685493
"142";"16003012004P3";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,75;0,659574468085106;0,605351906158358;0,523412698412698;0,634584768164041
"143";"16003012005P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,8;0,636363636363636;0,625;0,359375;0,605184659090909
"144";"16003012006P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,611111111111111;0,65625;0,596217105263158;0,507212885154062;0,592697775382083
"145";"16003012007P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2007;"PROFISSIONAL";"3";0,897435897435897;0,490196078431373;0,597687400318979;0,604487179487179;0,647451638918357
"146";"16003012008P9";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,491228070175439;0,195652173913043;0,502083333333333;0,510714285714286;0,424919465784025
"147";"16003012009P5";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,375;0,666666666666667;0,526268115942029;0,429166666666667;0,499275362318841
"148";"16003012010P3";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,925925925925926;0,67741935483871;0,9;0,492361111111111;0,748926597968937
"149";"16003012012P6";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,769230769230769;0,673913043478261;0,75;0,503125;0,674067203177257
"150";"16003012013P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,666666666666667;0,558823529411765;0,991071428571429;0,355555555555556;0,643029295051354
"151";"16003012014P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,666666666666667;0,660714285714286;0,733333333333333;0,430952380952381;0,622916666666667
"152";"16003012015P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,564102564102564;0,46031746031746;0,532142857142857;0,406862745098039;0,49085640666523
"153";"16003012016P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,666666666666667;0,676470588235294;0,531746031746032;0,423076923076923;0,574490052431229
"154";"16003012017P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,714285714285714;0,441176470588235;0,701923076923077;0,470175438596491;0,581890175098379
"155";"16003012156P8";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,452380952380952;0,611111111111111;0,580368906455863;0,530882352941176;0,543685830722276
"156";"16003012158P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,476190476190476;0,648148148148148;0,813415750915751;0,460964912280702;0,599679821883769
"157";"16003012159P7";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,607142857142857;0,425287356321839;0,5811004784689;0,461781609195402;0,51882807528225
"158";"16003012161P1";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,766666666666667;0,604651162790698;0,6;0,503846153846154;0,618790995825879
"159";"20001010003P6";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"6";0,55;0,694444444444444;0,351812450748621;0,41358024691358;0,502459285526661
"160";"20001010004P2";"QUÍMICA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,377777777777778;0,581395348837209;0,511904761904762;0,365740740740741;0,459204657315122
"161";"20001010005P9";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,395833333333333;0,590909090909091;0,527777777777778;0,5;0,50363005050505
"162";"20001010006P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"3";0,711111111111111;0,702702702702703;0,505806451612903;0,638157894736842;0,63944454004089
"163";"20001010008P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"3";0,411764705882353;0,328571428571429;0,440689792663477;0,444736842105263;0,40644069230563
"164";"20001010009P4";"MEDICINA I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,548387096774194;0,234375;0,456217948717949;0,534302325581395;0,443320592768384
"165";"20001010011P9";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,622222222222222;0,542857142857143;0,475;0,387698412698413;0,506944444444444
"166";"20001010012P5";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,759259259259259;0,580645161290323;0,481182795698925;0,471014492753623;0,573025427250532
"167";"20001010013P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,138888888888889;0,4;0,302828324775999;0,508333333333333;0,337512636749555
"168";"20001010014P8";"MEDICINA II";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,623188405797101;0,40506329113924;0,484059785066991;0,49683908045977;0,502287640615776
"169";"20001010015P4";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,638888888888889;0,264705882352941;0,315333251654006;0,532894736842105;0,437955689934485
"170";"20001010017P7";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,266666666666667;0,117647058823529;0,437766410912191;0,437962962962963;0,315010774841337
"171";"20001010019P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,166666666666667;0,923076923076923;0,958333333333333;0,734848484848485;0,695731351981352
"172";"20001010020P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,789473684210526;0,59375;0,500443510737628;0,498958333333333;0,595656382070372
"173";"20001010021P4";"ECONOMIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,583333333333333;0,928571428571429;0,966666666666667;0,507777777777778;0,746587301587302
"174";"20001010022P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,461538461538462;0,543859649122807;0,477471806976134;0,404901960784314;0,471942969605429
"175";"20001010023P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"4";0,575757575757576;0,733333333333333;0,65;0,448684210526316;0,601943779904306
"176";"20001010024P3";"HISTÓRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,380952380952381;0,34;0,833333333333333;0,407291666666667;0,490394345238095
"177";"20001010025P0";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,533333333333333;0,454545454545455;0,651960784313726;0,434259259259259;0,518524707862943
"178";"20001010026P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,555555555555556;0,685714285714286;0,460301938582947;0,373529411764706;0,518775297904374
"179";"20001010027P2";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,5;0,568627450980392;0,611111111111111;0,539912280701754;0,554912710698314
"180";"20001010028P9";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,909090909090909;0,736842105263158;0,552272727272727;0,573809523809524;0,693003816359079
"181";"20001010029P5";"DIREITO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,533333333333333;0,351351351351351;0,6;0,407051282051282;0,472933991683992
"182";"20001010031P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,285714285714286;0,724137931034483;0,4575;0,392948717948718;0,465075233674372
"183";"20001010032P6";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,444444444444444;0,622222222222222;0,611111111111111;0,506862745098039;0,546160130718954
"184";"20001010041P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";0,649122807017544;0,450704225352113;1;0,479365079365079;0,644798027933684
"185";"20001010042P1";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,666666666666667;0,628571428571429;0,634523809523809;0,473684210526316;0,600861528822055
"186";"20001010043P8";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,583333333333333;0,59375;0,67;0,496052631578947;0,58578399122807
"187";"20002017001P0";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,615384615384615;0,277777777777778;0,418206302643542;0,508823529411765;0,455048056304425
"188";"20002017002P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,523809523809524;0,553191489361702;0,53743961352657;0,451851851851852;0,516573119637412
"189";"20002017003P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,833333333333333;0,840909090909091;0,545454545454545;0,647058823529412;0,716688948306595
"190";"20002017004P9";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,571428571428571;0,53030303030303;0,666666666666667;0,466666666666667;0,558766233766234
"191";"20002017005P5";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,4;0,153846153846154;0,623188405797101;0,377083333333333;0,388529473244147
"192";"20002017007P8";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,512820512820513;0,80952380952381;0,642735042735043;0,399019607843137;0,591024743230626
"193";"20002017008P4";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,25;0,450980392156863;0,536790215696466;0,39625;0,408505151963332
"194";"20002017009P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,878787878787879;0,80952380952381;0,520687645687646;0,477777777777778;0,671694277944278
"195";"20002017010P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,541666666666667;0,605263157894737;0,524390243902439;0,408333333333333;0,519913350449294
"196";"20002017039P7";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,230769230769231;0,707317073170732;0,481225296442688;0,552777777777778;0,493022344540107
"197";"20002017040P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,305555555555556;0,627906976744186;0,524074074074074;0,324305555555556;0,445460540482343
"198";"20009011001P4";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,357142857142857;0,7;0,416666666666667;0,441071428571429;0,478720238095238
"199";"20009011002P0";"CIÊNCIAS BIOLÓGICAS III";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,555555555555556;0,807692307692308;0,503333333333333;0,602777777777778;0,617339743589744
"200";"20009011003P7";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,743589743589744;0,51219512195122;0,666666666666667;0,504487179487179;0,606734677923702
"201";"21001014001P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,333333333333333;0,421052631578947;0,470001263104711;0,2;0,356096807004248
"202";"21001014002P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,466666666666667;0,285714285714286;0,51063829787234;0,333333333333333;0,399088145896656
"203";"21001014003P9";"QUÍMICA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,294871794871795;0,137254901960784;0,479066022544283;0,5;0,352798179844216
"204";"21001014005P1";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,547619047619048;0,571428571428571;0,583333333333333;1;0,675595238095238
"205";"21001014016P3";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,177777777777778;0,740740740740741;0,497869318181818;0,333333333333333;0,437430292508417
"206";"21001014020P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,537037037037037;0,28125;0,427380952380952;0,333333333333333;0,394750330687831
"207";"21001014024P6";"MATERIAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,518518518518518;0,380952380952381;0,490838068181818;0,5;0,472577241913179
"208";"21001014031P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,523809523809524;0,666666666666667;0,514423076923077;0,291666666666667;0,499141483516483
"209";"21001014076P6";"MEDICINA III";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";0,631578947368421;0,271428571428571;0,646825396825397;0,333333333333333;0,470791562238931
"210";"21002010070P4";"QUÍMICA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,538461538461538;0,619047619047619;0,554166666666667;0,375;0,521668956043956
"211";"21014000039P9";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";0,897435897435897;0,587301587301587;0,571428571428571;0,586111111111111;0,660569291819292
"212";"22001018001P9";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";0,39047619047619;0,242009132420091;0,415517380629321;0,426816239316239;0,368704735710461
"213";"22001018002P5";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,25;0,0923076923076923;0,371918767507003;0,467741935483871;0,295492098824642
"214";"22001018003P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";0,242424242424242;0,135135135135135;0,33733893557423;0,584444444444444;0,324835689394513
"215";"22001018004P8";"QUÍMICA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,274074074074074;0,0833333333333333;0,445546435628515;0,507333333333333;0,327571794092314
"216";"22001018006P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,392156862745098;0,205128205128205;0,365069057926201;0,465079365079365;0,356858372719717
"217";"22001018007P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,32;0,176470588235294;0,435714285714286;0,461111111111111;0,348323996265173
"218";"22001018008P3";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,291666666666667;0,185185185185185;0,555808080808081;0,468055555555556;0,375178872053872
"219";"22001018009P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,424242424242424;0,257142857142857;0,571428571428571;0,42962962962963;0,420610870610871
"220";"22001018010P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";0,588235294117647;0,369047619047619;0,597128851540616;0,359469696969697;0,478470365418895
"221";"22001018011P4";"DIREITO";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";0,208333333333333;0,0816326530612245;0,653846153846154;0,457777777777778;0,350397479504622
"222";"22001018012P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,421052631578947;0,104166666666667;0,520833333333333;0,464130434782609;0,377545766590389
"223";"22001018013P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,333333333333333;0,272727272727273;0,468620600414079;0,54078947368421;0,403867670039724
"224";"22001018014P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,416666666666667;0,333333333333333;0,404887218045113;0,498550724637681;0,413359485670698
"225";"22001018015P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"3";0,444444444444444;0,395348837209302;0,678571428571429;0,56547619047619;0,520960225175341
"226";"22001018018P9";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";0,411764705882353;0,206896551724138;0,578571428571429;0,449603174603175;0,411708965195274
"227";"22001018019P5";"MEDICINA II";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,583333333333333;0,552631578947368;0,509183673469388;0,482716049382716;0,531966158783201
"228";"22001018020P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,6;0,103448275862069;0,298780487804878;0,524479166666667;0,381676982583403
"229";"22001018021P0";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";0,173913043478261;0,15625;0,359803921568627;0,431333333333333;0,280325074595055
"230";"22001018023P2";"MEDICINA III";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";0,272727272727273;0,272727272727273;0,462236590038314;0,442753623188406;0,362611189670316
"231";"22001018025P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,483333333333333;0,295652173913043;0,458292282430213;0,456481481481481;0,423439817789518
"232";"22001018027P8";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,396825396825397;0,244444444444444;0,325877663377663;0,367307692307692;0,333613799238799
"233";"22001018028P4";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,770833333333333;0,521739130434783;0,5810737104566;0,456481481481481;0,582531913926549
"234";"22001018031P5";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,357142857142857;0,257668711656442;0,49697516025641;0,524702380952381;0,409122277502023
"235";"22001018032P1";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,166666666666667;0,365079365079365;0,501488095238095;0,361458333333333;0,348673115079365
"236";"22001018033P8";"HISTÓRIA";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,411764705882353;0,0816326530612245;0,587606837606838;0,440833333333333;0,380459382470937
"237";"22001018034P4";"MATERIAIS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,666666666666667;0,283018867924528;0,4875;0,464166666666667;0,475338050314465
"238";"22001018035P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,416666666666667;0,203389830508475;0,396498226950355;0,452631578947368;0,367296575768216
"239";"22001018036P7";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,25;0,555555555555556;0,541666666666667;0,368055555555556;0,428819444444444
"240";"22001018037P3";"FILOSOFIA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,315789473684211;0,327868852459016;0,592307692307692;0,410416666666667;0,411595671279397
"241";"22001018040P4";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,5;0,357142857142857;0,541771708683473;0,4625;0,465353641456583
"242";"22001018042P7";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"5";0,577777777777778;0,380952380952381;0,519323671497585;0,577083333333333;0,513784290890269
"243";"22001018043P3";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,296296296296296;0,12962962962963;0,426994301994302;0,425396825396825;0,319579263329263
"244";"22001018044P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"5";0,4;0,191176470588235;0,518608753705841;0,535869565217391;0,411413697377867
"245";"22001018046P2";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,302083333333333;0,0588235294117647;0,235123052585206;0,434803921568627;0,257708459224733
"246";"22001018047P9";"MEDICINA I";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"6";0,333333333333333;0,208955223880597;0,485213110238931;0,538888888888889;0,391597639085438
"247";"22001018048P5";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"5";0,361111111111111;0,402597402597403;0,463897171771935;0,500925925925926;0,432132902851594
"248";"22001018049P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2004;"PROFISSIONAL";"4";0,777777777777778;0,583333333333333;0,565681818181818;0,503703703703704;0,607624158249158
"249";"22001018053P9";"ECONOMIA";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"4";0,384615384615385;0,359375;0,566666666666667;0,362698412698413;0,418338865995116
"250";"22001018054P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,818181818181818;0,771428571428571;0,583333333333333;0,545454545454545;0,679599567099567
"251";"22001018058P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,46969696969697;0,216666666666667;0,241758241758242;0,450268817204301;0,344597673831545
"252";"22001018059P7";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,444444444444444;0,576271186440678;0,548570736434109;0,41;0,494821591829808
"253";"22001018063P4";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,595238095238095;0,388888888888889;0,642857142857143;0,504901960784314;0,53297152194211
"254";"22001018065P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,549019607843137;0,441176470588235;0,490449628127113;0,475333333333333;0,488994759972955
"255";"22001018071P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"4";0,45;0,5;0,582638888888889;0,498666666666667;0,507826388888889
"256";"22001018072P3";"FARMÁCIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,547619047619048;0,175;0,544642857142857;0,556818181818182;0,456020021645022
"257";"22001018078P1";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,727272727272727;0,871794871794872;0,572055137844611;0,441666666666667;0,653197350894719
"258";"22001018079P8";"MEDICINA II";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,645833333333333;0,461538461538462;0,615384615384615;0,535144927536232;0,564475334448161
"259";"22001018080P6";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,509803921568627;0,606060606060606;0,493086080586081;0,468939393939394;0,519472500538677
"260";"22001018081P2";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,244444444444444;0,783783783783784;0,604166666666667;0,440740740740741;0,518283908908909
"261";"22001018082P9";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,424242424242424;0,44;0,537287287287287;0,485869565217391;0,471849819186776
"262";"22001018083P5";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,523809523809524;0,595238095238095;0,589285714285714;0,425;0,533333333333333
"263";"22001018084P1";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,515151515151515;0,638888888888889;0,489367816091954;0,458333333333333;0,525435388366423
"264";"22001018085P8";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,527777777777778;0,766666666666667;0,703125;0,474358974358974;0,617982104700855
